t_s,x,y,z,vx,vy,vz,qx,qy,qz,qw
179.234000,0.00000,0.00000,2.18000,0.00049,-0.00193,0.00167,-0.000205,0.000222,0.000279,1.000000
179.268000,0.00000,0.00000,2.18000,0.00129,0.00144,0.00010,-0.001101,0.000102,0.000097,0.999999
179.300000,0.00000,0.00000,2.18000,0.00129,0.00144,0.00010,-0.001101,0.000102,0.000097,0.999999
179.334000,0.00000,0.00000,2.18000,0.00129,0.00144,0.00010,-0.001101,0.000102,0.000097,0.999999
179.367000,0.00000,0.00000,2.18000,0.00129,0.00144,0.00010,-0.001101,0.000102,0.000097,0.999999
179.400000,0.00000,0.00000,2.18000,0.00129,0.00144,0.00010,-0.001101,0.000102,0.000097,0.999999
179.434000,0.00000,0.00000,2.18000,0.00129,0.00144,0.00010,-0.001101,0.000102,0.000097,0.999999
179.467000,0.00000,0.00000,2.18000,0.00129,0.00144,0.00010,-0.001101,0.000102,0.000097,0.999999
179.501000,0.00000,0.00000,2.18000,0.00158,-0.00181,0.00073,0.001398,0.000035,0.000365,0.999999
179.534000,0.00000,0.00000,2.18000,0.00158,-0.00181,0.00073,0.001398,0.000035,0.000365,0.999999
179.567000,0.00000,0.00000,2.18000,0.00158,-0.00181,0.00073,0.001398,0.000035,0.000365,0.999999
179.601000,0.00000,0.00000,2.18000,0.00158,-0.00181,0.00073,0.001398,0.000035,0.000365,0.999999
179.634000,0.00000,0.00000,2.18000,0.00158,-0.00181,0.00073,0.001398,0.000035,0.000365,0.999999
179.667000,0.00000,0.00000,2.18000,0.00158,-0.00181,0.00073,0.001398,0.000035,0.000365,0.999999
179.700000,0.00000,0.00000,2.18000,0.00158,-0.00181,0.00073,0.001398,0.000035,0.000365,0.999999
179.734000,0.00000,0.00000,2.18000,0.00158,-0.00181,0.00073,0.001398,0.000035,0.000365,0.999999
179.768000,0.00000,0.00000,2.18000,0.00150,0.00068,-0.00304,-0.002108,-0.000017,0.000152,0.999998
179.800000,0.00000,0.00000,2.18000,0.00150,0.00068,-0.00304,-0.002108,-0.000017,0.000152,0.999998
179.834000,0.00000,0.00000,2.18000,0.00150,0.00068,-0.00304,-0.002108,-0.000017,0.000152,0.999998
179.867000,0.00000,0.00000,2.18000,0.00150,0.00068,-0.00304,-0.002108,-0.000017,0.000152,0.999998
179.900000,0.00000,0.00000,2.18000,0.00150,0.00068,-0.00304,-0.002108,-0.000017,0.000152,0.999998
179.934000,0.00000,0.00000,2.18000,0.00150,0.00068,-0.00304,-0.002108,-0.000017,0.000152,0.999998
179.967000,0.00000,0.00000,2.18000,0.00150,0.00068,-0.00304,-0.002108,-0.000017,0.000152,0.999998
180.001000,0.00000,0.00000,2.18000,0.00164,-0.00074,-0.00583,0.002752,0.000029,0.000375,0.999996
180.034000,0.00000,0.00000,2.18000,0.00164,-0.00074,-0.00583,0.002752,0.000029,0.000375,0.999996
180.067000,0.00000,0.00000,2.18000,0.00164,-0.00074,-0.00583,0.002752,0.000029,0.000375,0.999996
180.100000,0.00000,0.00000,2.18000,0.00164,-0.00074,-0.00583,0.002752,0.000029,0.000375,0.999996
180.134000,0.00000,0.00000,2.18000,0.00164,-0.00074,-0.00583,0.002752,0.000029,0.000375,0.999996
180.167000,0.00000,0.00000,2.18000,0.00164,-0.00074,-0.00583,0.002752,0.000029,0.000375,0.999996
180.201000,0.00000,0.00000,2.18000,0.00164,-0.00074,-0.00583,0.002752,0.000029,0.000375,0.999996
180.234000,0.00000,0.00000,2.18000,0.00164,-0.00074,-0.00583,0.002752,0.000029,0.000375,0.999996
180.268000,0.00000,0.00000,2.18000,0.00181,-0.00163,-0.00468,-0.002506,0.000025,0.000262,0.999997
180.300000,0.00000,0.00000,2.18000,0.00181,-0.00163,-0.00468,-0.002506,0.000025,0.000262,0.999997
180.334000,0.00000,0.00000,2.18000,0.00181,-0.00163,-0.00468,-0.002506,0.000025,0.000262,0.999997
180.367000,0.00000,0.00000,2.18000,0.00181,-0.00163,-0.00468,-0.002506,0.000025,0.000262,0.999997
180.400000,0.00000,0.00000,2.18000,0.00181,-0.00163,-0.00468,-0.002506,0.000025,0.000262,0.999997
180.434000,0.00000,0.00000,2.18000,0.00181,-0.00163,-0.00468,-0.002506,0.000025,0.000262,0.999997
180.467000,0.00000,0.00000,2.18000,0.00181,-0.00163,-0.00468,-0.002506,0.000025,0.000262,0.999997
180.501000,0.00000,0.00000,2.18000,0.00186,-0.00153,-0.00349,0.003010,-0.000041,0.000429,0.999995
180.534000,0.00000,0.00000,2.18000,0.00186,-0.00153,-0.00349,0.003010,-0.000041,0.000429,0.999995
180.567000,0.00000,0.00000,2.18000,0.00186,-0.00153,-0.00349,0.003010,-0.000041,0.000429,0.999995
180.601000,0.00000,0.00000,2.18000,0.00186,-0.00153,-0.00349,0.003010,-0.000041,0.000429,0.999995
180.634000,0.00000,0.00000,2.18000,0.00186,-0.00153,-0.00349,0.003010,-0.000041,0.000429,0.999995
180.667000,0.00000,0.00000,2.18000,0.00186,-0.00153,-0.00349,0.003010,-0.000041,0.000429,0.999995
180.700000,0.00000,0.00000,2.18000,0.00186,-0.00153,-0.00349,0.003010,-0.000041,0.000429,0.999995
180.734000,0.00000,0.00000,2.18000,0.00186,-0.00153,-0.00349,0.003010,-0.000041,0.000429,0.999995
180.768000,0.00000,0.00000,2.18000,0.00186,-0.00214,0.00078,-0.002659,0.000024,0.000434,0.999996
180.800000,0.00000,0.00000,2.18000,0.00186,-0.00214,0.00078,-0.002659,0.000024,0.000434,0.999996
180.834000,0.00000,0.00000,2.18000,0.00186,-0.00214,0.00078,-0.002659,0.000024,0.000434,0.999996
180.867000,0.00000,0.00000,2.18000,0.00186,-0.00214,0.00078,-0.002659,0.000024,0.000434,0.999996
180.900000,0.00000,0.00000,2.18000,0.00186,-0.00214,0.00078,-0.002659,0.000024,0.000434,0.999996
180.934000,0.00000,0.00000,2.18000,0.00186,-0.00214,0.00078,-0.002659,0.000024,0.000434,0.999996
180.968000,0.00000,0.00000,2.18000,0.00186,-0.00214,0.00078,-0.002659,0.000024,0.000434,0.999996
181.001000,0.00000,0.00000,2.18000,0.00177,0.00054,0.00414,0.001956,-0.000046,0.000326,0.999998
181.034000,0.00000,0.00000,2.18000,0.00177,0.00054,0.00414,0.001956,-0.000046,0.000326,0.999998
181.067000,0.00000,0.00000,2.18000,0.00177,0.00054,0.00414,0.001956,-0.000046,0.000326,0.999998
181.100000,0.00000,0.00000,2.18000,0.00177,0.00054,0.00414,0.001956,-0.000046,0.000326,0.999998
181.134000,0.00000,0.00000,2.18000,0.00177,0.00054,0.00414,0.001956,-0.000046,0.000326,0.999998
181.167000,0.00000,0.00000,2.18000,0.00177,0.00054,0.00414,0.001956,-0.000046,0.000326,0.999998
181.200000,0.00000,0.00000,2.18000,0.00177,0.00054,0.00414,0.001956,-0.000046,0.000326,0.999998
181.234000,0.00000,0.00000,2.18000,0.00177,0.00054,0.00414,0.001956,-0.000046,0.000326,0.999998
181.268000,0.00000,0.00000,2.18000,0.00139,-0.00194,0.00303,-0.001167,-0.000093,0.000415,0.999999
181.300000,0.00000,0.00000,2.18000,0.00139,-0.00194,0.00303,-0.001167,-0.000093,0.000415,0.999999
181.334000,0.00000,0.00000,2.18000,0.00139,-0.00194,0.00303,-0.001167,-0.000093,0.000415,0.999999
181.367000,0.00000,0.00000,2.18000,0.00139,-0.00194,0.00303,-0.001167,-0.000093,0.000415,0.999999
181.400000,0.00000,0.00000,2.18000,0.00139,-0.00194,0.00303,-0.001167,-0.000093,0.000415,0.999999
181.434000,0.00000,0.00000,2.18000,0.00139,-0.00194,0.00303,-0.001167,-0.000093,0.000415,0.999999
181.467000,0.00000,0.00000,2.18000,0.00139,-0.00194,0.00303,-0.001167,-0.000093,0.000415,0.999999
181.501000,0.00000,0.00000,2.18000,0.00119,0.00116,0.00386,0.000715,-0.000007,0.000242,1.000000
181.534000,0.00000,0.00000,2.18000,0.00119,0.00116,0.00386,0.000715,-0.000007,0.000242,1.000000
181.567000,0.00000,0.00000,2.18000,0.00119,0.00116,0.00386,0.000715,-0.000007,0.000242,1.000000
181.600000,0.00000,0.00000,2.18000,0.00119,0.00116,0.00386,0.000715,-0.000007,0.000242,1.000000
181.634000,0.00000,0.00000,2.18000,0.00119,0.00116,0.00386,0.000715,-0.000007,0.000242,1.000000
181.667000,0.00000,0.00000,2.18000,0.00119,0.00116,0.00386,0.000715,-0.000007,0.000242,1.000000
181.700000,0.00000,0.00000,2.18000,0.00119,0.00116,0.00386,0.000715,-0.000007,0.000242,1.000000
181.734000,0.00000,0.00000,2.18000,0.00119,0.00116,0.00386,0.000715,-0.000007,0.000242,1.000000
181.768000,0.00000,0.00000,2.18000,0.00122,-0.00146,0.00151,0.000326,-0.000012,0.000442,1.000000
181.800000,0.00000,0.00000,2.18000,0.00122,-0.00146,0.00151,0.000326,-0.000012,0.000442,1.000000
181.834000,0.00000,0.00000,2.18000,0.00122,-0.00146,0.00151,0.000326,-0.000012,0.000442,1.000000
181.867000,0.00000,0.00000,2.18000,0.00122,-0.00146,0.00151,0.000326,-0.000012,0.000442,1.000000
181.900000,0.00000,0.00000,2.18000,0.00122,-0.00146,0.00151,0.000326,-0.000012,0.000442,1.000000
181.934000,0.00000,0.00000,2.18000,0.00122,-0.00146,0.00151,0.000326,-0.000012,0.000442,1.000000
181.967000,0.00000,0.00000,2.18000,0.00122,-0.00146,0.00151,0.000326,-0.000012,0.000442,1.000000
182.001000,0.00000,0.00000,2.18000,0.00117,0.00146,-0.00043,-0.000900,-0.000059,0.000155,1.000000
182.034000,0.00000,0.00000,2.18000,0.00117,0.00146,-0.00043,-0.000900,-0.000059,0.000155,1.000000
182.067000,0.00000,0.00000,2.18000,0.00117,0.00146,-0.00043,-0.000900,-0.000059,0.000155,1.000000
182.100000,0.00000,0.00000,2.18000,0.00117,0.00146,-0.00043,-0.000900,-0.000059,0.000155,1.000000
182.134000,0.00000,0.00000,2.18000,0.00117,0.00146,-0.00043,-0.000900,-0.000059,0.000155,1.000000
182.168000,0.00000,0.00000,2.18000,0.00117,0.00146,-0.00043,-0.000900,-0.000059,0.000155,1.000000
182.201000,0.00000,0.00000,2.18000,0.00117,0.00146,-0.00043,-0.000900,-0.000059,0.000155,1.000000
182.234000,0.00000,0.00000,2.18000,0.00117,0.00146,-0.00043,-0.000900,-0.000059,0.000155,1.000000
182.268000,0.00000,0.00000,2.18000,0.00085,-0.00166,-0.00157,0.002089,0.000015,0.000461,0.999998
182.300000,0.00000,0.00000,2.18000,0.00085,-0.00166,-0.00157,0.002089,0.000015,0.000461,0.999998
182.334000,0.00000,0.00000,2.18000,0.00085,-0.00166,-0.00157,0.002089,0.000015,0.000461,0.999998
182.367000,0.00000,0.00000,2.18000,0.00085,-0.00166,-0.00157,0.002089,0.000015,0.000461,0.999998
182.400000,0.00000,0.00000,2.18000,0.00085,-0.00166,-0.00157,0.002089,0.000015,0.000461,0.999998
182.434000,0.00000,0.00000,2.18000,0.00085,-0.00166,-0.00157,0.002089,0.000015,0.000461,0.999998
182.467000,0.00000,0.00000,2.18000,0.00085,-0.00166,-0.00157,0.002089,0.000015,0.000461,0.999998
182.501000,0.00000,0.00000,2.18000,0.00077,0.00014,-0.00451,-0.002426,0.000020,0.000208,0.999997
182.534000,0.00000,0.00000,2.18000,0.00077,0.00014,-0.00451,-0.002426,0.000020,0.000208,0.999997
182.567000,0.00000,0.00000,2.18000,0.00077,0.00014,-0.00451,-0.002426,0.000020,0.000208,0.999997
182.600000,0.00000,0.00000,2.18000,0.00077,0.00014,-0.00451,-0.002426,0.000020,0.000208,0.999997
182.634000,0.00000,0.00000,2.18000,0.00077,0.00014,-0.00451,-0.002426,0.000020,0.000208,0.999997
182.667000,0.00000,0.00000,2.18000,0.00077,0.00014,-0.00451,-0.002426,0.000020,0.000208,0.999997
182.700000,0.00000,0.00000,2.18000,0.00077,0.00014,-0.00451,-0.002426,0.000020,0.000208,0.999997
182.734000,0.00000,0.00000,2.18000,0.00077,0.00014,-0.00451,-0.002426,0.000020,0.000208,0.999997
182.768000,0.00000,0.00000,2.18000,0.00114,-0.00125,-0.00267,0.003124,-0.000003,0.000373,0.999995
182.800000,0.00000,0.00000,2.18000,0.00114,-0.00125,-0.00267,0.003124,-0.000003,0.000373,0.999995
182.834000,0.00000,0.00000,2.18000,0.00114,-0.00125,-0.00267,0.003124,-0.000003,0.000373,0.999995
182.867000,0.00000,0.00000,2.18000,0.00114,-0.00125,-0.00267,0.003124,-0.000003,0.000373,0.999995
182.900000,0.00000,0.00000,2.18000,0.00114,-0.00125,-0.00267,0.003124,-0.000003,0.000373,0.999995
182.934000,0.00000,0.00000,2.18000,0.00114,-0.00125,-0.00267,0.003124,-0.000003,0.000373,0.999995
182.967000,0.00000,0.00000,2.18000,0.00114,-0.00125,-0.00267,0.003124,-0.000003,0.000373,0.999995
183.001000,0.00000,-0.01113,2.18000,0.00096,-0.00019,-0.00436,-0.003825,-0.000028,0.000290,0.999993
183.035000,0.00000,-0.01113,2.18000,0.00096,-0.00019,-0.00436,-0.003825,-0.000028,0.000290,0.999993
183.067000,0.00000,-0.01113,2.18000,0.00096,-0.00019,-0.00436,-0.003825,-0.000028,0.000290,0.999993
183.100000,0.00000,-0.01113,2.18000,0.00096,-0.00019,-0.00436,-0.003825,-0.000028,0.000290,0.999993
183.134000,0.00000,-0.01113,2.18000,0.00096,-0.00019,-0.00436,-0.003825,-0.000028,0.000290,0.999993
183.167000,0.00000,-0.01113,2.18000,0.00096,-0.00019,-0.00436,-0.003825,-0.000028,0.000290,0.999993
183.200000,0.00000,-0.01113,2.18000,0.00096,-0.00019,-0.00436,-0.003825,-0.000028,0.000290,0.999993
183.234000,0.00000,-0.01113,2.18000,0.00096,-0.00019,-0.00436,-0.003825,-0.000028,0.000290,0.999993
183.268000,0.00000,0.00000,2.17000,0.00066,0.00570,-0.00365,0.002428,-0.000037,0.000352,0.999997
183.300000,0.00000,0.00000,2.17000,0.00066,0.00570,-0.00365,0.002428,-0.000037,0.000352,0.999997
183.334000,0.00000,0.00000,2.17000,0.00066,0.00570,-0.00365,0.002428,-0.000037,0.000352,0.999997
183.367000,0.00000,0.00000,2.17000,0.00066,0.00570,-0.00365,0.002428,-0.000037,0.000352,0.999997
183.400000,0.00000,0.00000,2.17000,0.00066,0.00570,-0.00365,0.002428,-0.000037,0.000352,0.999997
183.434000,0.00000,0.00000,2.17000,0.00066,0.00570,-0.00365,0.002428,-0.000037,0.000352,0.999997
183.467000,0.00000,0.00000,2.17000,0.00066,0.00570,-0.00365,0.002428,-0.000037,0.000352,0.999997
183.501000,0.00000,0.00000,2.18000,0.00061,0.00234,0.00579,-0.001456,0.000005,0.000290,0.999999
183.534000,0.00000,0.00000,2.18000,0.00061,0.00234,0.00579,-0.001456,0.000005,0.000290,0.999999
183.567000,0.00000,0.00000,2.18000,0.00061,0.00234,0.00579,-0.001456,0.000005,0.000290,0.999999
183.600000,0.00000,0.00000,2.18000,0.00061,0.00234,0.00579,-0.001456,0.000005,0.000290,0.999999
183.634000,0.00000,0.00000,2.18000,0.00061,0.00234,0.00579,-0.001456,0.000005,0.000290,0.999999
183.667000,0.00000,0.00000,2.18000,0.00061,0.00234,0.00579,-0.001456,0.000005,0.000290,0.999999
183.701000,0.00000,0.00000,2.18000,0.00061,0.00234,0.00579,-0.001456,0.000005,0.000290,0.999999
183.734000,0.00000,0.00000,2.18000,0.00061,0.00234,0.00579,-0.001456,0.000005,0.000290,0.999999
183.768000,0.00000,0.00000,2.18000,0.00056,0.00154,0.00394,0.002177,0.000017,0.000199,0.999998
183.801000,0.00000,0.00000,2.18000,0.00056,0.00154,0.00394,0.002177,0.000017,0.000199,0.999998
183.834000,0.00000,0.00000,2.18000,0.00056,0.00154,0.00394,0.002177,0.000017,0.000199,0.999998
183.867000,0.00000,0.00000,2.18000,0.00056,0.00154,0.00394,0.002177,0.000017,0.000199,0.999998
183.900000,0.00000,0.00000,2.18000,0.00056,0.00154,0.00394,0.002177,0.000017,0.000199,0.999998
183.934000,0.00000,0.00000,2.18000,0.00056,0.00154,0.00394,0.002177,0.000017,0.000199,0.999998
183.967000,0.00000,0.00000,2.18000,0.00056,0.00154,0.00394,0.002177,0.000017,0.000199,0.999998
184.001000,0.00000,0.00000,2.18000,0.00068,-0.00180,0.00273,-0.001047,0.000056,0.000459,0.999999
184.034000,0.00000,0.00000,2.18000,0.00068,-0.00180,0.00273,-0.001047,0.000056,0.000459,0.999999
184.067000,0.00000,0.00000,2.18000,0.00068,-0.00180,0.00273,-0.001047,0.000056,0.000459,0.999999
184.100000,0.00000,0.00000,2.18000,0.00068,-0.00180,0.00273,-0.001047,0.000056,0.000459,0.999999
184.134000,0.00000,0.00000,2.18000,0.00068,-0.00180,0.00273,-0.001047,0.000056,0.000459,0.999999
184.167000,0.00000,0.00000,2.18000,0.00068,-0.00180,0.00273,-0.001047,0.000056,0.000459,0.999999
184.200000,0.00000,0.00000,2.18000,0.00068,-0.00180,0.00273,-0.001047,0.000056,0.000459,0.999999
184.234000,0.00000,0.00000,2.18000,0.00068,-0.00180,0.00273,-0.001047,0.000056,0.000459,0.999999
184.268000,0.00000,0.00000,2.18000,0.00083,0.00113,0.00464,0.000348,0.000029,0.000206,1.000000
184.300000,0.00000,0.00000,2.18000,0.00083,0.00113,0.00464,0.000348,0.000029,0.000206,1.000000
184.334000,0.00000,0.00000,2.18000,0.00083,0.00113,0.00464,0.000348,0.000029,0.000206,1.000000
184.367000,0.00000,0.00000,2.18000,0.00083,0.00113,0.00464,0.000348,0.000029,0.000206,1.000000
184.400000,0.00000,0.00000,2.18000,0.00083,0.00113,0.00464,0.000348,0.000029,0.000206,1.000000
184.434000,0.00000,0.00000,2.18000,0.00083,0.00113,0.00464,0.000348,0.000029,0.000206,1.000000
184.467000,0.00000,0.00000,2.18000,0.00083,0.00113,0.00464,0.000348,0.000029,0.000206,1.000000
184.501000,0.00000,0.00000,2.18000,0.00123,-0.00274,-0.00111,0.001108,0.000123,0.000318,0.999999
184.534000,0.00000,0.00000,2.18000,0.00123,-0.00274,-0.00111,0.001108,0.000123,0.000318,0.999999
184.567000,0.00000,0.00000,2.18000,0.00123,-0.00274,-0.00111,0.001108,0.000123,0.000318,0.999999
184.600000,0.00000,0.00000,2.18000,0.00123,-0.00274,-0.00111,0.001108,0.000123,0.000318,0.999999
184.634000,0.00000,0.00000,2.18000,0.00123,-0.00274,-0.00111,0.001108,0.000123,0.000318,0.999999
184.667000,0.00000,0.00000,2.18000,0.00123,-0.00274,-0.00111,0.001108,0.000123,0.000318,0.999999
184.700000,0.00000,0.00000,2.18000,0.00123,-0.00274,-0.00111,0.001108,0.000123,0.000318,0.999999
184.734000,0.00000,0.00000,2.18000,0.00123,-0.00274,-0.00111,0.001108,0.000123,0.000318,0.999999
184.768000,0.00000,0.00000,2.18000,0.00144,-0.00066,0.00020,-0.001469,-0.000044,0.000136,0.999999
184.800000,0.00000,0.00000,2.18000,0.00144,-0.00066,0.00020,-0.001469,-0.000044,0.000136,0.999999
184.834000,0.00000,0.00000,2.18000,0.00144,-0.00066,0.00020,-0.001469,-0.000044,0.000136,0.999999
184.867000,0.00000,0.00000,2.18000,0.00144,-0.00066,0.00020,-0.001469,-0.000044,0.000136,0.999999
184.900000,0.00000,0.00000,2.18000,0.00144,-0.00066,0.00020,-0.001469,-0.000044,0.000136,0.999999
184.934000,0.00000,0.00000,2.18000,0.00144,-0.00066,0.00020,-0.001469,-0.000044,0.000136,0.999999
184.967000,0.00000,0.00000,2.18000,0.00144,-0.00066,0.00020,-0.001469,-0.000044,0.000136,0.999999
185.001000,0.00000,0.00000,2.18000,0.00127,-0.00239,-0.00117,0.001814,-0.000075,0.000320,0.999998
185.034000,0.00000,0.00000,2.18000,0.00127,-0.00239,-0.00117,0.001814,-0.000075,0.000320,0.999998
185.067000,0.00000,0.00000,2.18000,0.00127,-0.00239,-0.00117,0.001814,-0.000075,0.000320,0.999998
185.101000,0.00000,0.00000,2.18000,0.00127,-0.00239,-0.00117,0.001814,-0.000075,0.000320,0.999998
185.134000,0.00000,0.00000,2.18000,0.00127,-0.00239,-0.00117,0.001814,-0.000075,0.000320,0.999998
185.167000,0.00000,0.00000,2.18000,0.00127,-0.00239,-0.00117,0.001814,-0.000075,0.000320,0.999998
185.200000,0.00000,0.00000,2.18000,0.00127,-0.00239,-0.00117,0.001814,-0.000075,0.000320,0.999998
185.234000,0.00000,0.00000,2.18000,0.00127,-0.00239,-0.00117,0.001814,-0.000075,0.000320,0.999998
185.268000,0.00000,0.00000,2.18000,0.00083,-0.00006,-0.00261,-0.002767,-0.000090,0.000136,0.999996
185.300000,0.00000,0.00000,2.18000,0.00083,-0.00006,-0.00261,-0.002767,-0.000090,0.000136,0.999996
185.334000,0.00000,0.00000,2.18000,0.00083,-0.00006,-0.00261,-0.002767,-0.000090,0.000136,0.999996
185.367000,0.00000,0.00000,2.18000,0.00083,-0.00006,-0.00261,-0.002767,-0.000090,0.000136,0.999996
185.400000,0.00000,0.00000,2.18000,0.00083,-0.00006,-0.00261,-0.002767,-0.000090,0.000136,0.999996
185.434000,0.00000,0.00000,2.18000,0.00083,-0.00006,-0.00261,-0.002767,-0.000090,0.000136,0.999996
185.467000,0.00000,0.00000,2.18000,0.00083,-0.00006,-0.00261,-0.002767,-0.000090,0.000136,0.999996
185.501000,0.00000,0.00000,2.18000,0.00043,-0.00101,-0.00224,0.002708,-0.000022,0.000333,0.999996
185.534000,0.00000,0.00000,2.18000,0.00043,-0.00101,-0.00224,0.002708,-0.000022,0.000333,0.999996
185.567000,0.00000,0.00000,2.18000,0.00043,-0.00101,-0.00224,0.002708,-0.000022,0.000333,0.999996
185.600000,0.00000,0.00000,2.18000,0.00043,-0.00101,-0.00224,0.002708,-0.000022,0.000333,0.999996
185.634000,0.00000,0.00000,2.18000,0.00043,-0.00101,-0.00224,0.002708,-0.000022,0.000333,0.999996
185.667000,0.00000,0.00000,2.18000,0.00043,-0.00101,-0.00224,0.002708,-0.000022,0.000333,0.999996
185.700000,0.00000,0.00000,2.18000,0.00043,-0.00101,-0.00224,0.002708,-0.000022,0.000333,0.999996
185.734000,0.00000,0.00000,2.18000,0.00043,-0.00101,-0.00224,0.002708,-0.000022,0.000333,0.999996
185.768000,0.00000,-0.01113,2.18000,0.00062,-0.00078,-0.00461,-0.003269,0.000029,0.000277,0.999995
185.800000,0.00000,-0.01113,2.18000,0.00062,-0.00078,-0.00461,-0.003269,0.000029,0.000277,0.999995
185.834000,0.00000,-0.01113,2.18000,0.00062,-0.00078,-0.00461,-0.003269,0.000029,0.000277,0.999995
185.868000,0.00000,-0.01113,2.18000,0.00062,-0.00078,-0.00461,-0.003269,0.000029,0.000277,0.999995
185.900000,0.00000,-0.01113,2.18000,0.00062,-0.00078,-0.00461,-0.003269,0.000029,0.000277,0.999995
185.934000,0.00000,-0.01113,2.18000,0.00062,-0.00078,-0.00461,-0.003269,0.000029,0.000277,0.999995
185.967000,0.00000,-0.01113,2.18000,0.00062,-0.00078,-0.00461,-0.003269,0.000029,0.000277,0.999995
186.001000,0.00000,0.00000,2.18000,0.00084,0.00261,-0.00344,0.001809,0.000040,0.000283,0.999998
186.034000,0.00000,0.00000,2.18000,0.00084,0.00261,-0.00344,0.001809,0.000040,0.000283,0.999998
186.067000,0.00000,0.00000,2.18000,0.00084,0.00261,-0.00344,0.001809,0.000040,0.000283,0.999998
186.100000,0.00000,0.00000,2.18000,0.00084,0.00261,-0.00344,0.001809,0.000040,0.000283,0.999998
186.134000,0.00000,0.00000,2.18000,0.00084,0.00261,-0.00344,0.001809,0.000040,0.000283,0.999998
186.167000,0.00000,0.00000,2.18000,0.00084,0.00261,-0.00344,0.001809,0.000040,0.000283,0.999998
186.200000,0.00000,0.00000,2.18000,0.00084,0.00261,-0.00344,0.001809,0.000040,0.000283,0.999998
186.234000,0.00000,0.00000,2.18000,0.00084,0.00261,-0.00344,0.001809,0.000040,0.000283,0.999998
186.268000,0.00000,0.00000,2.17000,0.00092,0.00184,-0.00067,-0.001660,-0.000002,0.000300,0.999999
186.301000,0.00000,0.00000,2.17000,0.00092,0.00184,-0.00067,-0.001660,-0.000002,0.000300,0.999999
186.334000,0.00000,0.00000,2.17000,0.00092,0.00184,-0.00067,-0.001660,-0.000002,0.000300,0.999999
186.367000,0.00000,0.00000,2.17000,0.00092,0.00184,-0.00067,-0.001660,-0.000002,0.000300,0.999999
186.401000,0.00000,0.00000,2.17000,0.00092,0.00184,-0.00067,-0.001660,-0.000002,0.000300,0.999999
186.434000,0.00000,0.00000,2.17000,0.00092,0.00184,-0.00067,-0.001660,-0.000002,0.000300,0.999999
186.467000,0.00000,0.00000,2.17000,0.00092,0.00184,-0.00067,-0.001660,-0.000002,0.000300,0.999999
186.501000,0.00000,0.00000,2.18000,0.00104,0.00144,0.00935,0.001794,0.000048,0.000194,0.999998
186.534000,0.00000,0.00000,2.18000,0.00104,0.00144,0.00935,0.001794,0.000048,0.000194,0.999998
186.567000,0.00000,0.00000,2.18000,0.00104,0.00144,0.00935,0.001794,0.000048,0.000194,0.999998
186.600000,0.00000,0.00000,2.18000,0.00104,0.00144,0.00935,0.001794,0.000048,0.000194,0.999998
186.634000,0.00000,0.00000,2.18000,0.00104,0.00144,0.00935,0.001794,0.000048,0.000194,0.999998
186.667000,0.00000,0.00000,2.18000,0.00104,0.00144,0.00935,0.001794,0.000048,0.000194,0.999998
186.701000,0.00000,0.00000,2.18000,0.00104,0.00144,0.00935,0.001794,0.000048,0.000194,0.999998
186.734000,0.00000,0.00000,2.18000,0.00104,0.00144,0.00935,0.001794,0.000048,0.000194,0.999998
186.768000,0.00000,0.00000,2.18000,0.00110,-0.00332,0.00542,-0.000643,0.000004,0.000395,1.000000
186.800000,0.00000,0.00000,2.18000,0.00110,-0.00332,0.00542,-0.000643,0.000004,0.000395,1.000000
186.834000,0.00000,0.00000,2.18000,0.00110,-0.00332,0.00542,-0.000643,0.000004,0.000395,1.000000
186.867000,0.00000,0.00000,2.18000,0.00110,-0.00332,0.00542,-0.000643,0.000004,0.000395,1.000000
186.901000,0.00000,0.00000,2.18000,0.00110,-0.00332,0.00542,-0.000643,0.000004,0.000395,1.000000
186.934000,0.00000,0.00000,2.18000,0.00110,-0.00332,0.00542,-0.000643,0.000004,0.000395,1.000000
186.967000,0.00000,0.00000,2.18000,0.00110,-0.00332,0.00542,-0.000643,0.000004,0.000395,1.000000
187.002000,0.00000,0.00000,2.18000,0.00111,-0.00015,0.00282,-0.000413,-0.000013,0.000240,1.000000
187.034000,0.00000,0.00000,2.18000,0.00111,-0.00015,0.00282,-0.000413,-0.000013,0.000240,1.000000
187.067000,0.00000,0.00000,2.18000,0.00111,-0.00015,0.00282,-0.000413,-0.000013,0.000240,1.000000
187.100000,0.00000,0.00000,2.18000,0.00111,-0.00015,0.00282,-0.000413,-0.000013,0.000240,1.000000
187.134000,0.00000,0.00000,2.18000,0.00111,-0.00015,0.00282,-0.000413,-0.000013,0.000240,1.000000
187.167000,0.00000,0.00000,2.18000,0.00111,-0.00015,0.00282,-0.000413,-0.000013,0.000240,1.000000
187.200000,0.00000,0.00000,2.18000,0.00111,-0.00015,0.00282,-0.000413,-0.000013,0.000240,1.000000
187.234000,0.00000,0.00000,2.18000,0.00111,-0.00015,0.00282,-0.000413,-0.000013,0.000240,1.000000
187.268000,0.00000,-0.01113,2.18000,0.00110,-0.00307,0.00004,0.000600,-0.000038,0.000300,1.000000
187.300000,0.00000,-0.01113,2.18000,0.00110,-0.00307,0.00004,0.000600,-0.000038,0.000300,1.000000
187.334000,0.00000,-0.01113,2.18000,0.00110,-0.00307,0.00004,0.000600,-0.000038,0.000300,1.000000
